rmse,mae,mape,mase,model,fold,n_test,arm
72.49819946040039,63.669375,58.443496307352746,3.765142373571868,seasonal_naive_24,3,64,dense
18.5932142912451,14.687700022000225,14.704389288068887,0.8685695708988114,ridge,3,64,dense
17.58758034982857,13.727046803921983,13.554656846127958,0.8117605298536532,random_forest,3,64,dense
19.473027453733202,14.733254566192628,14.697092242115547,0.8712634774221213,xgboost,3,64,dense
17.706202320264197,13.74175946959821,14.634328080766467,0.8126305757896429,cnn_cov,3,64,dense
16.71977590765261,12.95201788658151,13.91686054108584,0.7659285389251708,lstm_cov,3,64,dense
17.302698928584917,13.54188110420154,14.569089990673445,0.8008105994962479,gru_cov,3,64,dense
16.887795879533066,13.435272569816787,13.96050463100294,0.7945062135933483,rnn_cov,3,64,dense
18.653298991693816,14.76663694401939,14.91523746384229,0.8732375725861798,dlinear,3,64,dense
18.7200554970593,14.42411255391998,14.53426546522766,0.8529821029016549,nlinear,3,64,dense
18.54931203981244,13.838571764251416,14.201229382565034,0.8183556527655284,tcn,3,64,dense
18.351481937787273,13.585625614588785,14.543164668933878,0.8033974681386709,transformer,3,64,dense
20.13904330342983,15.87496379541486,15.826775241118202,0.9387794189127155,nbeatsx,3,64,dense
20.636523304855032,14.037388732700549,14.064317530525667,0.8301128624521781,nbeats,3,64,dense
28.961874076102188,17.11875,16.906050488337193,1.0359129358274277,persistence,4,64,dense
20.824963985563095,14.774375,12.84110085826867,0.8940469474269648,seasonal_naive_15,4,64,dense
85.29452673296218,73.56648750000001,46.77173905875883,4.45175471600653,drift,4,64,dense
44.31296810942217,37.86383333333333,36.09990934176943,2.2912674552764516,rolling_mean_15,4,64,dense
45.06292485010769,37.38413373544093,37.10307634345872,2.262239224899353,train_mean,4,64,dense
74.75523844520865,65.195625,54.50885299233925,3.945205771265662,seasonal_naive_24,4,64,dense
18.65684004487966,14.059388236511552,12.645807099202516,0.8507807020969571,ridge,4,64,dense
16.74838456707968,11.568354132768714,9.606883480512948,0.700039879802427,random_forest,4,64,dense
16.938535247502323,12.105493092536927,10.067194304017715,0.7325439584741045,xgboost,4,64,dense
17.356037852045908,12.716968526569268,11.306840100298011,0.7695463863414892,cnn_cov,4,64,dense
17.01419489203895,12.93947491873752,11.902924581115123,0.7830109938596423,lstm_cov,4,64,dense
18.46317831270197,14.248337680532156,13.497133996967522,0.8622146662169042,gru_cov,4,64,dense
18.335215325144024,13.993098403677479,12.778897342787616,0.8467692821424245,rnn_cov,4,64,dense
18.706909735860876,14.030329204542976,12.723674444422178,0.84902224268147,dlinear,4,64,dense
18.13658633151511,13.46586362823344,12.1155529553615,0.814864538857982,nlinear,4,64,dense
19.125588647606403,14.070197172560988,13.465236733773981,0.8514347870433546,tcn,4,64,dense
22.85818850034336,16.372231150043522,14.9301680223037,0.9907385782657524,transformer,4,64,dense
19.17736209530117,13.822886671885637,13.263249422360927,0.8364691997887038,nbeatsx,4,64,dense
20.250619581884717,13.953049375286053,13.301132544440966,0.8443457812105225,nbeats,4,64,dense
34.07959066655584,18.05375,17.792677489528657,1.104010286603337,persistence,5,64,dense
33.628890852955585,21.90375,19.102574989344216,1.3394427925050385,seasonal_naive_15,5,64,dense
50.201725029046585,43.35623493975905,30.86743804544372,2.6512901398260746,drift,5,64,dense
45.50954762830908,37.47149999999999,30.304286638719912,2.2914309467261336,rolling_mean_15,5,64,dense
48.33474695463891,41.493157894736854,30.728386693664273,2.537360556086461,train_mean,5,64,dense
76.60313440062359,66.44,46.24784516770718,4.062892387560795,seasonal_naive_24,5,64,dense
26.23792986722151,17.651015926258292,14.715637147965449,1.079382574345412,ridge,5,64,dense
26.58842640306004,16.75437582582378,14.257452760463607,1.0245518663617104,random_forest,5,64,dense
25.645254924041335,16.60947136878967,14.51548951252265,1.0156907704043427,xgboost,5,64,dense
24.063146450020593,15.254164606769752,12.697420817297257,0.9328119996906101,cnn_cov,5,64,dense
24.44230956770891,15.675527208414756,14.224848504574666,0.9585788706512708,lstm_cov,5,64,dense
24.92862623012386,16.195054367471485,14.76939679553762,0.9903486319345741,gru_cov,5,64,dense
25.88070350111901,17.10982023850483,15.552280460454677,1.0462877543581413,rnn_cov,5,64,dense
26.020807112491156,17.114019179922728,14.425842459207555,1.046544525085453,dlinear,5,64,dense
25.53645052938445,16.960770355062763,14.345319039754301,1.0371731601859016,nlinear,5,64,dense
24.244994020832348,15.551791595535189,12.794160275424598,0.9510122770384086,tcn,5,64,dense
25.795384349594656,17.6280627231559,14.282889509152055,1.0779789561311608,transformer,5,64,dense
