model_a,model_b,dm_stat,p_value,significant_fdr,winner
dlinear__tuned,nlinear__tuned,3.7145183591828417,0.0002252736951871004,True,nlinear__tuned
dlinear__tuned,persistence,-4.890064950513627,1.339946015921356e-06,True,dlinear__tuned
dlinear__tuned,random_forest__default,3.4751665521114012,0.0005525324975674817,True,random_forest__default
dlinear__tuned,random_forest__default_cov,3.4751665521114052,0.0005525324975674817,True,random_forest__default_cov
dlinear__tuned,random_forest__tuned,2.772132585792084,0.005764176599382775,True,random_forest__tuned
dlinear__tuned,ridge__default,3.534667495234707,0.00044414389640268226,True,ridge__default
dlinear__tuned,ridge__default_cov,3.534667495234707,0.00044414389640268226,True,ridge__default_cov
dlinear__tuned,ridge__tuned,4.779540843870663,2.280962688949728e-06,True,ridge__tuned
dlinear__tuned,rnn_cov__default,1.7668037683243214,0.07783878059973048,False,tie
dlinear__tuned,rnn_cov__default_cov,-1.0788119221347052,0.2811641597318779,False,tie
dlinear__tuned,rnn_cov__tuned,5.718463313505191,1.7941238716900898e-08,True,rnn_cov__tuned
dlinear__tuned,rolling_mean_17,-12.57698774792298,0.0,True,dlinear__tuned
dlinear__tuned,seasonal_naive_17,-14.37424476618601,0.0,True,dlinear__tuned
dlinear__tuned,seasonal_naive_24,-18.828471921511277,0.0,True,dlinear__tuned
dlinear__tuned,tcn__default,7.6245211234215935,1.1457501614131615e-13,True,tcn__default
dlinear__tuned,tcn__default_cov,-3.526612201190571,0.0004575526672569996,True,dlinear__tuned
dlinear__tuned,tcn__tuned,4.377527805705158,1.4455466477381052e-05,True,tcn__tuned
dlinear__tuned,train_mean,-13.879160002996818,0.0,True,dlinear__tuned
dlinear__tuned,transformer__default,1.4573094076961304,0.145625456943137,False,tie
dlinear__tuned,transformer__default_cov,-7.821936359151961,2.842170943040401e-14,True,dlinear__tuned
dlinear__tuned,transformer__tuned,4.319702260548213,1.864563762632443e-05,True,transformer__tuned
dlinear__tuned,xgboost__default,2.9844025082891985,0.0029729060381931127,True,xgboost__default
dlinear__tuned,xgboost__default_cov,2.9844025082891985,0.0029729060381931127,True,xgboost__default_cov
dlinear__tuned,xgboost__tuned,2.6220018143447588,0.008991868252108626,True,xgboost__tuned
drift,gru_cov__default,15.931617745403695,0.0,True,gru_cov__default
drift,gru_cov__default_cov,15.125339896804373,0.0,True,gru_cov__default_cov
drift,gru_cov__tuned,16.459340980846513,0.0,True,gru_cov__tuned
drift,lstm_cov__default,16.41390628571612,0.0,True,lstm_cov__default
drift,lstm_cov__default_cov,14.055285478353515,0.0,True,lstm_cov__default_cov
drift,lstm_cov__tuned,16.848142164585067,0.0,True,lstm_cov__tuned
drift,nbeats__default,16.769567911118656,0.0,True,nbeats__default
drift,nbeats__default_cov,16.769567911118656,0.0,True,nbeats__default_cov
drift,nbeats__tuned,17.259690430755548,0.0,True,nbeats__tuned
drift,nbeatsx__default,16.139096531623306,0.0,True,nbeatsx__default
drift,nbeatsx__default_cov,15.898778305044429,0.0,True,nbeatsx__default_cov
drift,nbeatsx__tuned,16.699137900419245,0.0,True,nbeatsx__tuned
drift,nlinear__default,16.12228208898631,0.0,True,nlinear__default
drift,nlinear__default_cov,12.603105081536572,0.0,True,nlinear__default_cov
drift,nlinear__tuned,16.188804127213167,0.0,True,nlinear__tuned
drift,persistence,13.971795855860195,0.0,True,persistence
drift,random_forest__default,16.59874381540751,0.0,True,random_forest__default
drift,random_forest__default_cov,16.59874381540751,0.0,True,random_forest__default_cov
drift,random_forest__tuned,16.589071776681518,0.0,True,random_forest__tuned
drift,ridge__default,16.17095245062802,0.0,True,ridge__default
drift,ridge__default_cov,16.17095245062802,0.0,True,ridge__default_cov
drift,ridge__tuned,16.39213620614635,0.0,True,ridge__tuned
drift,rnn_cov__default,16.23386381044167,0.0,True,rnn_cov__default
drift,rnn_cov__default_cov,15.625046795335308,0.0,True,rnn_cov__default_cov
drift,rnn_cov__tuned,16.959985871547865,0.0,True,rnn_cov__tuned
drift,rolling_mean_17,11.932668396372296,0.0,True,rolling_mean_17
drift,seasonal_naive_17,8.169856709397369,2.220446049250313e-15,True,seasonal_naive_17
drift,seasonal_naive_24,-6.333543266444532,5.131355340637356e-10,True,drift
drift,tcn__default,17.203033692124777,0.0,True,tcn__default
drift,tcn__default_cov,15.255992464150337,0.0,True,tcn__default_cov
drift,tcn__tuned,16.713740925618865,0.0,True,tcn__tuned
drift,train_mean,9.014091316667852,0.0,True,train_mean
drift,transformer__default,16.31378956924585,0.0,True,transformer__default
drift,transformer__default_cov,13.18450866235078,0.0,True,transformer__default_cov
drift,transformer__tuned,16.82055792396409,0.0,True,transformer__tuned
drift,xgboost__default,16.573030427126202,0.0,True,xgboost__default
drift,xgboost__default_cov,16.573030427126202,0.0,True,xgboost__default_cov
drift,xgboost__tuned,16.371892724911653,0.0,True,xgboost__tuned
gru_cov__default,gru_cov__default_cov,-2.712828309217099,0.006888901009180826,True,gru_cov__default
gru_cov__default,gru_cov__tuned,4.422846158837117,1.1895879981960178e-05,True,gru_cov__tuned
gru_cov__default,lstm_cov__default,4.11596905190095,4.472923208531654e-05,True,lstm_cov__default
gru_cov__default,lstm_cov__default_cov,-5.678414577117441,2.246748853629299e-08,True,gru_cov__default
gru_cov__default,lstm_cov__tuned,4.212585426827148,2.9687861542448957e-05,True,lstm_cov__tuned
gru_cov__default,nbeats__default,4.794273353520497,2.126082548681296e-06,True,nbeats__default
gru_cov__default,nbeats__default_cov,4.794273353520497,2.126082548681296e-06,True,nbeats__default_cov
gru_cov__default,nbeats__tuned,4.496000447266396,8.517831006082943e-06,True,nbeats__tuned
