operator,fold,tau,method,group,n,coverage,coverage_lo,coverage_hi,coverage_gap,sla_violation_rate,mean_allocation_ratio,overprovision_ratio,cost,error
gp,3,0.95,adaptive,baseline,32,0.96875,0.8378290058184885,0.9992091314020475,0.018750000000000044,0.03125,1.2677899574341864,0.3004083427806153,22.15928242117282,
gp,3,0.95,adaptive,elevated_risk,34,0.9411764705882353,0.8032267906644245,0.9927950825609503,-0.008823529411764675,0.058823529411764705,1.1324505861049212,0.16762915599512979,13.652933879243623,
gp,3,0.95,mondrian,ALL,66,1.0,0.945641152829878,1.0,0.050000000000000044,0.0,1.1579871865446936,0.1775206022633963,13.464430947001956,
gp,3,0.95,mondrian,baseline,32,1.0,0.8911188393206472,1.0,0.050000000000000044,0.0,1.1881531467226139,0.20985464029190393,15.369380831876217,
gp,3,0.95,mondrian,elevated_risk,34,1.0,0.8971820757409874,1.0,0.050000000000000044,0.0,1.1317984093566884,0.1470885664718597,11.671536937708531,
gp,4,0.8,marginal,ALL,66,0.8636363636363636,0.7568586684861609,0.9357018153567446,0.0636363636363636,0.13636363636363635,1.1226114599814754,0.19473261264580585,26.159158617959868,
gp,4,0.8,marginal,baseline,40,0.85,0.7016473331604236,0.9428977418454741,0.04999999999999993,0.15,1.105942886766866,0.16807555464600604,27.91049051947216,
gp,4,0.8,marginal,elevated_risk,26,0.8846153846153846,0.6984595998924323,0.9755419246820378,0.08461538461538454,0.11538461538461539,1.1491109448890373,0.23413869838464044,23.46480184640249,
gp,4,0.8,adaptive,ALL,66,0.8484848484848485,0.7389589287110891,0.9248753700606944,0.048484848484848464,0.15151515151515152,1.1396092299776037,0.21131706640435666,23.066696502485048,
gp,4,0.8,adaptive,baseline,40,0.85,0.7016473331604236,0.9428977418454741,0.04999999999999993,0.15,1.1330973056484104,0.18797938761246916,20.880814515046183,
gp,4,0.8,adaptive,elevated_risk,26,0.8461538461538461,0.6513212144646388,0.9564365234610761,0.0461538461538461,0.15384615384615385,1.1499618041457025,0.2473843881736373,26.429591867775603,
gp,4,0.8,mondrian,ALL,66,0.8636363636363636,0.7568586684861609,0.9357018153567446,0.0636363636363636,0.13636363636363635,1.1322510189777988,0.20796607769766368,26.838782794197737,
gp,4,0.8,mondrian,baseline,40,0.825,0.6722098666384142,0.9266172706479148,0.02499999999999991,0.175,1.086876034387736,0.15317030487168273,29.21421779042626,
gp,4,0.8,mondrian,elevated_risk,26,0.9230769230769231,0.7486970833046261,0.9905446089962873,0.12307692307692308,0.07692307692307693,1.2043875902274193,0.2833102653333874,23.18426741538461,
gp,4,0.9,marginal,ALL,66,0.8787878787878788,0.7750598442768424,0.9461891381581342,-0.021212121212121238,0.12121212121212122,1.1706745947500492,0.24170237442874237,24.440783883177968,
gp,4,0.9,marginal,baseline,40,0.85,0.7016473331604236,0.9428977418454741,-0.050000000000000044,0.15,1.1533947455359463,0.21709650248819795,25.308475497382315,
gp,4,0.9,marginal,elevated_risk,26,0.9230769230769231,0.7486970833046261,0.9905446089962873,0.023076923076923106,0.07692307692307693,1.1981458784381278,0.2765606930111804,23.105873707478967,
gp,4,0.9,adaptive,ALL,66,0.8939393939393939,0.793606517867613,0.9562815509014071,-0.0060606060606061,0.10606060606060606,1.1727591348048432,0.23545280788517797,22.963459124815017,
gp,4,0.9,adaptive,baseline,40,0.9,0.7633626001239001,0.9720745847057807,0.0,0.1,1.1691252996973887,0.2133843264502021,19.780508440196535,
gp,4,0.9,adaptive,elevated_risk,26,0.8846153846153846,0.6984595998924323,0.9755419246820378,-0.015384615384615441,0.11538461538461539,1.1785361594695671,0.2699947788268792,27.86030633192037,
gp,4,0.9,mondrian,ALL,66,0.8939393939393939,0.793606517867613,0.9562815509014071,-0.0060606060606061,0.10606060606060606,1.1705606200542549,0.2401897740881858,25.55639240378995,
gp,4,0.9,mondrian,baseline,40,0.85,0.7016473331604236,0.9428977418454741,-0.050000000000000044,0.15,1.1282877793792565,0.19115932509685143,26.685211937080567,
gp,4,0.9,mondrian,elevated_risk,26,0.9615384615384616,0.803630353237461,0.9990267121066649,0.06153846153846154,0.038461538461538464,1.2377654425093063,0.3068711847164005,23.819746967958228,
gp,4,0.95,marginal,ALL,66,0.8787878787878788,0.7750598442768424,0.9461891381581342,-0.07121212121212117,0.12121212121212122,1.1987812077247986,0.2713379282476981,23.660465912546456,
gp,4,0.95,marginal,baseline,40,0.85,0.7016473331604236,0.9428977418454741,-0.09999999999999998,0.15,1.1811438933136955,0.24576323043447357,23.78685545465087,
gp,4,0.95,marginal,elevated_risk,26,0.9230769230769231,0.7486970833046261,0.9905446089962873,-0.026923076923076827,0.07692307692307693,1.226820785019711,0.30756875014976615,23.46602046315505,
gp,4,0.95,adaptive,ALL,66,0.8939393939393939,0.793606517867613,0.9562815509014071,-0.05606060606060603,0.10606060606060606,1.2189748146067123,0.2859860603378784,24.418627834856753,
gp,4,0.95,adaptive,baseline,40,0.9,0.7633626001239001,0.9720745847057807,-0.04999999999999993,0.1,1.2193534450133001,0.26643889404478777,20.834953610339248,
gp,4,0.95,adaptive,elevated_risk,26,0.8846153846153846,0.6984595998924323,0.9755419246820378,-0.06538461538461537,0.11538461538461539,1.2183728728198695,0.3165816249705419,29.931972795652918,
gp,4,0.95,mondrian,ALL,66,0.8939393939393939,0.793606517867613,0.9562815509014071,-0.05606060606060603,0.10606060606060606,1.2085653421196987,0.28029791154923356,25.065716317631097,
gp,4,0.95,mondrian,baseline,40,0.85,0.7016473331604236,0.9428977418454741,-0.09999999999999998,0.15,1.1652211963776682,0.22931401819588748,24.65997397296533,
