horizon_hours,steps,lead_hours,fold,tau,method,group,n,coverage,coverage_lo,coverage_hi,coverage_gap,sla_violation_rate,mean_allocation_ratio,overprovision_ratio,cost,error,operator
1.5,1,1.65,1,0.95,marginal,elevated_risk,15,0.8,0.519108866193147,0.9566879948941633,-0.1499999999999999,0.2,1.2408813970433366,0.48062645248718666,72.9982454223633,,robi
1.5,1,1.65,1,0.95,adaptive,ALL,65,1.0,0.9448283656811867,1.0,0.050000000000000044,0.0,1.4829437507737795,0.6407329776589551,65.49430531262823,,robi
1.5,1,1.65,1,0.95,adaptive,baseline,50,1.0,0.9288782635358024,1.0,0.050000000000000044,0.0,1.5179767754940667,0.6855112494516294,69.09312927386374,,robi
1.5,1,1.65,1,0.95,adaptive,elevated_risk,15,1.0,0.781980639089466,1.0,0.050000000000000044,0.0,1.3740367391433217,0.4914720716833741,53.49822544184316,,robi
1.5,1,1.65,1,0.95,mondrian,ALL,65,0.9230769230769231,0.8295437095110751,0.974551532980957,-0.026923076923076827,0.07692307692307693,1.3063375442262404,0.47153688801425425,55.416130821814896,,robi
1.5,1,1.65,1,0.95,mondrian,baseline,50,0.96,0.8628623743960326,0.9951185665738356,0.010000000000000009,0.04,1.3273933677955658,0.4692644968960212,50.14149644165038,,robi
1.5,1,1.65,1,0.95,mondrian,elevated_risk,15,0.8,0.519108866193147,0.9566879948941633,-0.1499999999999999,0.2,1.2408813970433366,0.48062645248718666,72.9982454223633,,robi
1.5,1,1.65,1,0.95,aci,ALL,65,0.9692307692307692,0.893229679425601,0.9962517377804871,0.019230769230769273,0.03076923076923077,1.3936501821262985,0.5656961498889617,53.71739334810697,,robi
1.5,1,1.65,1,0.95,aci,baseline,50,0.98,0.8935304542885001,0.9994937720169592,0.030000000000000027,0.02,1.3791776035109657,0.5348749149149791,50.660591729736325,,robi
1.5,1,1.65,1,0.95,aci,elevated_risk,15,0.9333333333333333,0.6805154334216966,0.9983135697586473,-0.016666666666666607,0.06666666666666667,1.4386410243435275,0.6735704722979008,63.906732076009135,,robi
1.5,1,1.65,2,0.8,marginal,ALL,65,0.8153846153846154,0.6997163826053059,0.90080033981516,0.01538461538461533,0.18461538461538463,1.155442232638605,0.29083806235915455,49.49021845421423,,robi
1.5,1,1.65,2,0.8,marginal,baseline,37,0.8648648648648649,0.7122522026894279,0.954628007658006,0.06486486486486487,0.13513513513513514,1.1695352658671092,0.2672873132869488,44.36232227222338,,robi
1.5,1,1.65,2,0.8,marginal,elevated_risk,28,0.75,0.5512845484713916,0.8930920081707734,-0.050000000000000044,0.25,1.1374179848779384,0.3267249180882298,56.266366980416414,,robi
1.5,1,1.65,2,0.8,adaptive,ALL,65,0.8769230769230769,0.7718141059386241,0.945336898398113,0.07692307692307687,0.12307692307692308,1.1722379296007377,0.2954077177138897,45.72293077958439,,robi
1.5,1,1.65,2,0.8,adaptive,baseline,37,0.8918918918918919,0.7458240639225211,0.9697480349312504,0.09189189189189184,0.10810810810810811,1.1871698510679658,0.2806841820498613,35.88397997591853,,robi
1.5,1,1.65,2,0.8,adaptive,elevated_risk,28,0.8571428571428571,0.6733473306842048,0.9596643692029087,0.05714285714285705,0.14285714285714285,1.1531407879347557,0.31565257925192886,58.72440148442856,,robi
1.5,1,1.65,2,0.8,mondrian,ALL,65,0.8153846153846154,0.6997163826053059,0.90080033981516,0.01538461538461533,0.18461538461538463,1.155442232638605,0.29083806235915455,49.49021845421423,,robi
1.5,1,1.65,2,0.8,mondrian,baseline,37,0.8648648648648649,0.7122522026894279,0.954628007658006,0.06486486486486487,0.13513513513513514,1.1695352658671092,0.2672873132869488,44.36232227222338,,robi
1.5,1,1.65,2,0.8,mondrian,elevated_risk,28,0.75,0.5512845484713916,0.8930920081707734,-0.050000000000000044,0.25,1.1374179848779384,0.3267249180882298,56.266366980416414,,robi
1.5,1,1.65,2,0.8,aci,ALL,65,0.8,0.6823120281183095,0.8889841651132548,0.0,0.2,1.1544532450178668,0.30508229851448426,53.32301858755258,,robi
1.5,1,1.65,2,0.8,aci,baseline,37,0.8378378378378378,0.6798629241323288,0.9380742786666036,0.037837837837837784,0.16216216216216217,1.160376365364915,0.27182230288433,47.31399105587522,,robi
1.5,1,1.65,2,0.8,aci,elevated_risk,28,0.75,0.5512845484713916,0.8930920081707734,-0.050000000000000044,0.25,1.146877885837168,0.35418038730185497,61.26351925441196,,robi
1.5,1,1.65,2,0.9,marginal,ALL,65,0.9076923076923077,0.809834160783301,0.9653663477859001,0.007692307692307665,0.09230769230769231,1.2584620206770778,0.3782677094984919,46.30400407527044,,robi
1.5,1,1.65,2,0.9,marginal,baseline,37,0.918918918918919,0.7809037937619998,0.9829564693041812,0.018918918918918948,0.08108108108108109,1.274029094557478,0.3681599137206122,43.72268919248839,,robi
1.5,1,1.65,2,0.9,marginal,elevated_risk,28,0.8928571428571429,0.7177356042846756,0.977334909360941,-0.0071428571428571175,0.10714285714285714,1.2385525525037238,0.3920143117564085,49.715027313232426,,robi
1.5,1,1.65,2,0.9,adaptive,ALL,65,0.9230769230769231,0.8295437095110751,0.974551532980957,0.023076923076923106,0.07692307692307693,1.342433681080669,0.4905931926361379,54.44446608024713,,robi
1.5,1,1.65,2,0.9,adaptive,baseline,37,0.972972972972973,0.858396904388842,0.9993159689753053,0.072972972972973,0.02702702702702703,1.3606723375536554,0.4565247651119448,46.107391745933796,,robi
1.5,1,1.65,2,0.9,adaptive,elevated_risk,28,0.8571428571428571,0.6733473306842048,0.9596643692029087,-0.04285714285714293,0.14285714285714285,1.3191073993810065,0.5416958339224275,65.4613143077326,,robi
1.5,1,1.65,2,0.9,mondrian,ALL,65,0.9076923076923077,0.809834160783301,0.9653663477859001,0.007692307692307665,0.09230769230769231,1.2471903556145711,0.36521932338778174,46.153993164062506,,robi
1.5,1,1.65,2,0.9,mondrian,baseline,37,0.918918918918919,0.7809037937619998,0.9829564693041812,0.018918918918918948,0.08108108108108109,1.2539441934378668,0.34551712605790924,43.45915651063661,,robi
1.5,1,1.65,2,0.9,mondrian,elevated_risk,28,0.8928571428571429,0.7177356042846756,0.977334909360941,-0.0071428571428571175,0.10714285714285714,1.2385525525037238,0.3920143117564085,49.715027313232426,,robi
1.5,1,1.65,2,0.9,aci,ALL,65,0.9076923076923077,0.809834160783301,0.9653663477859001,0.007692307692307665,0.09230769230769231,1.2323106712525211,0.36021662174445007,49.82871390005258,,robi
1.5,1,1.65,2,0.9,aci,baseline,37,0.918918918918919,0.7809037937619998,0.9829564693041812,0.018918918918918948,0.08108108108108109,1.2378506213551352,0.336034895304196,46.04496393152186,,robi
